,Code,name,latitude,longitude,density,elevation_meters
103,6110,Poupart / Ste-Catherine,45.52900206660643,-73.54619935154915,11,23
104,6111,Parthenais / Ste-Catherine,45.52600589494234,-73.54886412620544,17,21
105,6112,Montcalm / de Maisonneuve,45.519139183741046,-73.55786561965942,31,27
106,6113,Alexandre-DeSève / Ste-Catherine,45.52123044585842,-73.55386108160019,26,20
107,6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,20,18
108,6115,Benny / de Monkland,45.46685123845205,-73.63162770867348,4,63
109,6116,Plessis / Ontario,45.52349210923463,-73.56073021888733,37,34
110,6117,de Maisonneuve / Aylmer (est),45.50526304478131,-73.57048004865646,33,45
111,6118,de Champlain / Ontario,45.52510954917077,-73.56020584702492,34,28
112,6119,Ontario / de Lorimier,45.52773089755533,-73.55753839015959,32,26
113,6120,Métro Frontenac (Ontario / du Havre),45.53370598779895,-73.55217933654784,20,21
114,6121,du Havre / de Rouen,45.53456256501449,-73.55478646466509,22,21
115,6122,Logan / d'Iberville,45.53057,-73.54913,13,23
116,6123,Alexandre-DeSève / la Fontaine,45.52327641182773,-73.55821833014488,30,28
117,6124,Poupart / Ontario,45.53193889278052,-73.55343863368034,21,22
118,6125,Ellendale / de la Côte-des-Neiges,45.499757,-73.629298,9,83
119,6126,Fullum / de Rouen,45.53213680524969,-73.55871319770813,28,29
120,6127,de Gaspé / Jean-Talon,45.536582447959766,-73.61622512340546,27,59
121,6128,Hogan / Ontario,45.53529548038031,-73.55116009712219,17,27
122,6129,de Bordeaux / Sherbrooke,45.52997069129102,-73.56305301189423,35,46
123,6130,Sherbrooke / Frontenac,45.5367,-73.56081,24,44
124,6131,Fullum / Sherbrooke,45.533924,-73.562425,27,42
125,6132,Larivière / de Lorimier,45.5291345371163,-73.55923354625702,33,27
126,6133,Chapleau / Terrasse Mercure,45.53673838509649,-73.56516659259796,29,50
127,6134,Bercy / Rachel,45.53840340979245,-73.56196403503418,25,45
128,6136,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,39,61
129,6137,Cartier / Gauthier,45.53034708827074,-73.56698781251907,36,47
130,6138,Gauthier / de Lorimier,45.53167355364312,-73.56541335582732,33,47
131,6139,Gauthier / Parthenais,45.53292625574653,-73.56377989053726,31,48
132,6140,Marquette / Rachel,45.5298015824607,-73.5702896118164,39,48
133,6141,des Érables / Rachel,45.53354753725336,-73.5668671131134,32,48
134,6142,Calixa-Lavallée / Rachel,45.527794785525096,-73.57193917036057,44,49
135,6143,Rachel / de Brébeuf,45.52689,-73.57264,43,43
136,6145,du Parc-La Fontaine / Duluth,45.52451761488783,-73.57197672128677,43,49
137,6146,du Parc-La Fontaine / Roy,45.52317047138824,-73.56901288032532,40,43
138,6147,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545,40,40
139,6148,Émile-Duployé / Sherbrooke,45.52720058937288,-73.56472939252852,34,51
140,6149,Chapleau / du Mont-Royal,45.53867,-73.56936,25,47
141,6150,Messier / du Mont-Royal,45.53711414,-73.5710031,31,47
142,6151,Parthenais / du Mont-Royal,45.53646917409483,-73.57146307826042,35,47
143,6152,Chabot / du Mont-Royal,45.53418509490266,-73.57358872890472,37,48
144,6153,Cartier / Marie-Anne,45.532674,-73.571776,38,47
145,6154,Marquette / du Mont-Royal,45.53229,-73.57544,43,50
146,6155,Garnier / du Mont-Royal,45.53092,-73.57674,45,50
147,6156,Marie-Anne / de la Roche,45.52775814390426,-73.57618510723114,46,48
148,6157,de Brébeuf / du Mont-Royal,45.52940777616881,-73.57815384864807,42,49
149,6158,Gilford / de Brébeuf,45.53081622781595,-73.58162596821785,40,51
150,6159,Ann / Wellington,45.49452705626516,-73.55675250291823,28,16
151,6160,Garnier / St-Joseph,45.5329774553515,-73.58122229576111,40,54
152,6161,Cartier / St-Joseph,45.53582823686429,-73.57869029045105,34,56
153,6162,Legendre / Henri-Julien,45.54612387708119,-73.64664673805237,27,32
154,6163,Marquette / Laurier,45.53543,-73.5822,35,52
155,6164,de Lanaudière / Laurier,45.5333136054992,-73.58373686671257,36,54
156,6165,Laurier / de Brébeuf,45.53251395631143,-73.58481109142303,36,54
157,6166,Gerry-Boulet / St-Grégoire,45.5337352275406,-73.589306473732,33,61
158,6167,Marquette / St-Grégoire,45.53703,-73.58584,29,59
159,6168,Marmier / St-Denis,45.530871318676006,-73.59834551811218,31,67
160,6169,Boyer / du Mont-Royal,45.527432126380575,-73.57991673052311,44,50
161,6170,de Mentana / Laurier,45.53045006508681,-73.58763813972473,43,59
162,6171,Wolfe / Robin,45.51958082831579,-73.5601159930229,34,27
163,6173,Berri / Cherrier,45.51908844137639,-73.56950908899307,49,48
164,6174,Roy / St-Denis,45.51908,-73.5727,42,47
165,6175,St-Christophe / Cherrier,45.52027785033668,-73.5682162642479,43,47
166,6176,de Mentana / Rachel,45.52496323980324,-73.57555881142616,44,48
167,6177,St-Hubert / Duluth,45.52242565278864,-73.57418417930603,46,49
168,6178,Rivard / Rachel,45.5222776,-73.5775906,45,48
169,6179,Duluth / St-Denis,45.52060423232697,-73.57598394155502,47,49
170,6180,St-Dominique / René-Lévesque,45.5094183667176,-73.56135785579681,42,25
171,6181,Clark / Rachel,45.5173538,-73.58212888,36,66
172,6182,de Bullion / du Mont-Royal,45.52175120848515,-73.58526840806007,43,59
173,6183,Laval / du Mont-Royal,45.5223645775784,-73.58414590358734,46,59
174,6184,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,48,51
175,6185,des Érables / Bélanger,45.54912085535069,-73.60087350010872,19,56
176,6186,St-Hubert / Laurier,45.52931012171625,-73.58865737915039,41,59
177,6187,Resther / du Mont-Royal,45.52562819123256,-73.58177483081818,46,49
178,6188,de Mentana / Marie-Anne,45.52602656522141,-73.57785880565643,47,48
179,6189,Chabot / Everett,45.55072306022627,-73.60957056283951,13,54
180,6190,Pontiac / Gilford,45.527009334270645,-73.58576595783234,45,57
181,6191,St-Zotique / Clark,45.531401,-73.612674,27,60
182,6192,Berri / St-Grégoire,45.52996959525513,-73.5919028520584,38,69
183,6193,de l'Esplanade / Fairmount,45.521495,-73.596758,27,72
184,6194,Métro Atwater (Atwater / Ste-Catherine),45.48947622882084,-73.58456566929817,19,61
185,6195,de Bullion / St-Joseph,45.5240365462478,-73.59014332294464,40,69
186,6196,Villeneuve / St-Laurent,45.52134173413233,-73.58941912651062,38,62
187,6197,de Bordeaux / Masson,45.53898439552301,-73.5824453830719,28,55
188,6198,Hélène-Baillargeon / St-Denis,45.52974,-73.59527,36,70
189,6199,St-Viateur / St-Laurent,45.52593073022709,-73.59883904457092,30,74
190,6200,Maguire / St-Laurent,45.52462848559264,-73.5958108305931,36,66
191,6201,Villeneuve / de l'Hôtel-de-Ville,45.52354419830203,-73.58733236789703,44,61
192,6202,Ste-Famille / Sherbrooke,45.51007154847701,-73.57075229287146,49,42
193,6203,Aylmer / Sherbrooke,45.50658668914343,-73.57329905033112,48,54
194,6204,Milton / Durocher,45.508140959417744,-73.57492983341217,42,54
195,6205,Milton / du Parc,45.50936142835129,-73.57386365532875,41,48
196,6206,Prince-Arthur / du Parc,45.51059,-73.57547,38,49
197,6207,Ste-Famille / des Pins,45.51283174510449,-73.57688784599304,36,53
198,6208,Hutchison / des Pins,45.51069,-73.57805,30,51
199,6209,Milton / Clark,45.51254135285248,-73.57067719101906,46,51
200,6210,Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,3,32
201,6211,Roy / St-Laurent,45.515616239398405,-73.57580825686453,42,50
202,6212,Duluth / de l'Esplanade,45.51509198406273,-73.58114182949066,38,61
203,6213,Duluth / St-Laurent,45.51687640567004,-73.57946008443832,45,58
204,6214,Square St-Louis (du Square St-Louis / Laval),45.516090801970655,-73.5701286792755,48,48
205,6215,Metcalfe / St-Catherine,45.50083231626815,-73.57245951890945,42,54
206,6216,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.51483985896893,-73.58477890491486,31,72
207,6217,Vallières / St-Laurent,45.51896722332005,-73.5836161673069,36,67
208,6218,Prince-Arthur / St-Urbain,45.51258740220925,-73.57373893260956,41,48
209,6219,de l'Hôtel-de-Ville / Roy,45.51740076184449,-73.57460528612137,43,47
210,6220,Laval / Duluth,45.519216236873945,-73.57718020677567,45,50
211,6221,du Mont-Royal / Clark,45.51941,-73.58685,37,69
212,6222,de l'Esplanade / du Mont-Royal,45.51825290855221,-73.5883381962776,27,69
213,6223,du Mont-Royal / du Parc,45.517,-73.589,26,69
214,6224,Villeneuve / du Parc,45.51829,-73.59235,25,72
215,6225,Villeneuve / St-Urbain,45.520188,-73.590559,32,66
216,6227,de l'Esplanade / Laurier,45.52103885732127,-73.59490692615509,29,69
217,6228,Waverly / Van Horne,45.527363,-73.607723,28,64
218,6229,Coloniale / du Mont-Royal,45.5211613236904,-73.5856157541275,41,60
219,6230,Waverly / St-Viateur,45.5238561444472,-73.60012650489807,27,75
220,6231,Jeanne-Mance / St-Viateur,45.523026476635074,-73.60184043645859,24,75
221,6232,Durocher / Van Horne,45.524265806034656,-73.61127376556396,20,70
222,6233,Bernard / Jeanne-Mance,45.5242864769531,-73.60497325658798,25,74
223,6234,de l'Arcade / Clark,45.527410360532215,-73.60393524169922,30,66
224,6235,St-Dominique / St-Viateur,45.52655700191558,-73.5982757806778,31,74
225,6236,Laurier / de Bordeaux,45.5376492623372,-73.57978463172913,28,56
226,6237,Gilford / de Lanaudière,45.53200800170645,-73.58044445514679,41,54
227,6240,Parc Kent (de Kent / Hudson),45.5057209331225,-73.62945914268494,4,79
228,6241,Querbes / Laurier,45.51753998795678,-73.59783187508583,19,78
229,6243,Bloomfield / Bernard,45.52068774,-73.6084279,16,76
230,6245,Bloomfield / Van Horne,45.5225858,-73.61265779,16,71
231,6246,Métro Outremont (Wiseman / Van Horne),45.52027053865367,-73.61484915018082,12,72
232,6247,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,27,67
233,6248,St-Dominique / Rachel,45.518593,-73.581566,41,66
234,6249,Bélanger / St-Denis,45.53696,-73.61199,28,61
235,6250,Marché Jean-Talon (Henri-Julien / Jean-Talon),45.53678525128436,-73.6148879583925,29,59
236,6251,Dante / de Gaspé,45.53441493337628,-73.6123164743185,26,62
237,6252,Mozart / St-Laurent,45.53318,-73.61544,28,60
238,6253,Métro Jean-Talon (de Chateaubriand / Jean-Talon),45.540138286478616,-73.61402839422226,29,59
239,6254,Boyer / Bélanger,45.54006,-73.60897,28,63
240,6255,Boyer / St-Zotique,45.53848,-73.60556,29,61
241,6257,de St-Vallier / St-Zotique,45.53626117851967,-73.60754549503326,31,59
242,6258,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,29,67
243,6259,Dandurand / de Lorimier,45.540881,-73.584157,23,60
244,6260,Cartier / Dandurand,45.53923559055867,-73.58594566583633,27,61
245,6261,Louis-Hémon / Rosemont,45.54459855947176,-73.58822286128998,21,67
246,6262,de la Roche /  de Bellechasse,45.53715922533132,-73.59747648239136,28,70
247,6263,de Hampton / de Monkland,45.47117930747152,-73.6270022392273,6,70
248,6264,Chabot / de Bellechasse,45.5425697477813,-73.59214425086974,24,66
249,6265,Parthenais / Laurier,45.539258526059406,-73.5774591565132,27,53
250,6266,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,21,65
251,6267,Chabot / Beaubien,45.54437554639807,-73.59564453363419,22,63
252,6268,Chambord / Beaubien,45.539932183126695,-73.59934329986572,20,62
253,6269,Wurtele / de Rouen,45.5376278134876,-73.5533943772316,16,22
254,6270,Fabre / St-Zotique,45.54345172630376,-73.60101029276848,24,60
255,6271,St-Jean-Baptiste / Notre-Dame,45.640002860465096,-73.49011301994324,34,17
256,6272,de Bordeaux / St-Zotique,45.546539011777845,-73.59866470098495,21,59
257,6273,Cartier / Bélanger,45.546797412794085,-73.60266387462616,22,57
258,6274,de la Roche / St-Joseph,45.531164,-73.583695,41,53
259,6275,Chambord / Jean-Talon,45.54484558108033,-73.61053615808486,23,59
260,6276,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,24,62
261,6277,Louis-Hébert / Beaubien,45.5481863712796,-73.592010140419,20,60
262,6278,Louis-Hébert / St-Zotique,45.55001,-73.59576,19,59
263,6279,Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623,18,54
264,6280,Casgrain / Laurier,45.52437479806464,-73.5918103158474,37,69
265,6281,Resther / St-Joseph,45.52769780849099,-73.58625277876854,41,56
266,6301,Parc Outremont (Bloomfield / Elmwood),45.518309446368,-73.60328614711761,18,79
267,6302,Stuart / St-Viateur,45.516078703024085,-73.60779762268066,10,82
268,6303,Pratt / Van Horne,45.51414486304299,-73.6203020811081,7,92
269,6304,Rockland / Lajoie,45.515617,-73.614991,10,88
270,6305,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,9,93
271,6306,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510086,-73.611429,6,124
272,6307,Laval / Rachel,45.52017845247635,-73.57942387461662,45,57
273,6309,4e avenue / de Verdun,45.4568844514464,-73.57260704040527,6,17
274,6310,de Soissons / de Darlington,45.50687644639119,-73.62359181046486,8,95
275,6311,Drolet / St-Zotique,45.53488214147823,-73.60941231250763,28,60
276,6312,de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588,5,76
277,6313,Palm / St-Remi,45.470303,-73.589848,3,16
278,6314,de Lanaudière / Marie-Anne,45.52932643090091,-73.57480645179749,47,49
279,6315,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),45.49626477461565,-73.62154394388199,7,109
280,6316,Swail / Decelles,45.49705494399436,-73.61865252256392,5,116
281,6321,Gary-Carter / St-Laurent,45.53589982664126,-73.62244248390198,22,59
282,6322,St-Dominique / Gounod,45.53873794947064,-73.62802147865295,18,54
283,6323,Guizot / St-Laurent,45.53966322230556,-73.63447487354279,11,49
284,6324,de Liège / Lajeunesse,45.54560354555274,-73.63474041223526,11,44
285,6327,Drolet / Faillon,45.53926979810152,-73.6208787560463,22,60
286,6328,De Gaspé / Villeray,45.53893805473212,-73.62429320812224,21,57
287,6329,Drolet / Gounod,45.54095134225734,-73.62637460231781,20,57
288,6330,de Gaspé / Jarry,45.540780049798,-73.63040059804916,17,53
289,6331,Guizot / St-Denis,45.543423548290185,-73.63246187567711,14,49
290,6332,de Gaspé / de Liège,45.54248521237199,-73.63634169101715,8,44
291,6333,Leman / de Chateaubriand,45.547218,-73.631103,14,47
292,6334,Métro Jarry (Lajeunesse / Jarry),45.54371190262865,-73.62828433513641,17,56
293,6335,du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,20,58
294,6336,Faillon / St-Hubert,45.54297175887712,-73.61793905496597,23,58
295,6338,de Chateaubriand / Jarry,45.54595481682399,-73.62699151039122,15,52
296,6339,Harvard / de Monkland,45.474565185029945,-73.62403571605682,8,74
297,6340,de la Roche / Everett,45.544867,-73.614841,21,58
298,6341,Regina / de Verdun,45.467369,-73.570769,4,14
299,6343,Marquette / Villeray,45.55068361610596,-73.61529305577278,12,55
300,6344,St-Dominique / Jean-Talon,45.53524809921431,-73.61756354570389,25,59
301,6345,Louis-Hémon / Villeray,45.55496126357668,-73.61073732376097,10,54
302,6346,Nicolet / Sherbrooke,45.54969542033443,-73.55464696884155,7,47
303,6347,Métro St-Michel (Shaughnessy / St-Michel),45.559199,-73.599658,6,50
304,6349,Ryde / Charlevoix,45.4757434,-73.5646007,7,17
305,6350,Island / Centre,45.48149081388884,-73.56475353240967,13,17
306,6354,Marcil / Sherbrooke,45.471743,-73.613924,8,60
307,6355,Ontario / Sicard,45.55626186680846,-73.53744059801102,7,19
308,6356,de Monkland / Girouard,45.47710675189806,-73.6214379966259,7,85
309,6357,13e avenue / St-Zotique,45.557487317400046,-73.5887485742569,13,58
310,6358,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,18,59
311,6359,Ste-Catherine / St-Laurent,45.50981336049594,-73.5638952255249,1,27
312,6360,8e avenue / Beaubien,45.553215,-73.58752,15,60
313,6361,Molson / Beaubien,45.54968589617967,-73.59115451574326,17,63
314,6362,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,19,68
315,6363,de la Côte St-Antoine / Royal,45.46892698487744,-73.6198702454567,7,66
316,6364,de Chambly / Rachel,45.54991069359101,-73.55826258659361,13,49
317,6366,Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,5,97
318,6367,3e avenue / Dandurand,45.54729491851639,-73.57899874448776,17,58
319,6368,10e avenue / Masson,45.55030553030546,-73.57335269451141,15,55
320,6369,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.45750908083069,-73.6394852399826,1,56
321,6370,d'Orléans / Masson,45.557192,-73.569847,8,53
322,6371,4e avenue / Masson,45.546978,-73.575515,15,56
323,6372,1ère avenue / Masson,45.5451997,-73.57645065,19,54
324,6373,7e avenue / St-Joseph Rosemont,45.547226645250745,-73.56986984610558,15,47
325,6374,15e avenue / Masson,45.55389801568004,-73.5713866353035,11,54
326,6375,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,8,18
327,6376,de Chambly / St-Joseph,45.552842358447656,-73.56529533863068,10,48
328,6377,Grand Trunk / Hibernia,45.47968,-73.56385,11,15
329,6379,de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,7,16
330,6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916,13,48
331,6381,Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844185,12,47
332,6383,Bourbonnière / du Mont-Royal,45.55357073967113,-73.56049418449402,12,48
333,6384,Darling / Sherbrooke,45.54545890380305,-73.55666935443878,12,46
334,6385,de Bordeaux / Gilford,45.53611005443118,-73.5762870311737,34,53
335,6386,Métro Préfontaine (Moreau / Hochelaga),45.54178033474308,-73.55571448802948,14,38
336,6387,Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564,15,25
337,6388,d'Orléans / Hochelaga,45.55076798270114,-73.54942739009857,13,24
338,6389,Boyer / Jean-Talon,45.54158631132448,-73.61248075962067,26,61
339,6391,Aylwin / Ontario,45.54428417385149,-73.54533970355988,10,21
340,6393,Dézéry / Ontario,45.54111008519643,-73.54754984378815,12,26
341,6394,Valois / Ontario,45.54740496161695,-73.54467451572418,11,21
342,6395,Métro Viau (Pierre-de-Coubertin / Viau),45.561782815423854,-73.54661107063293,7,32
343,6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421375524564,-73.55155974626541,11,28
344,6397,Marché Maisonneuve,45.55321884238814,-73.53978216648102,11,21
345,6398,Desjardins / Ontario,45.5511918874866,-73.54087248444557,10,20
346,6401,des Seigneurs / Notre-Dame,45.48772278774177,-73.5690826177597,20,18
347,6402,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.47266800851548,-73.585389778018,5,17
348,6403,Georges-Vanier / Notre-Dame,45.48504797982277,-73.5719633102417,19,19
349,6404,Quesnel / Vinet,45.485889,-73.577514,22,20
350,6405,Duvernay / Charlevoix,45.4820980397155,-73.57487618923187,15,22
351,6406,Marché Atwater,45.48020822800015,-73.57759863138199,13,18
352,6407,Charlevoix / Lionel-Groulx,45.48392802,-73.57731164,17,21
353,6408,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,27,19
354,6409,Lionel-Groulx / George-Vanier,45.48621939184824,-73.5737469792366,23,16
355,6410,Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074,10,35
356,6411,Clark / Prince-Arthur,45.5133025720765,-73.57296109199524,47,48
