,Code,name,latitude,longitude,density,elevation_meters
275,6310,de Soissons / de Darlington,45.50687644639119,-73.62359181046486,10,95
276,6311,Drolet / St-Zotique,45.53488214147823,-73.60941231250763,32,60
277,6312,de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588,6,76
278,6313,Palm / St-Remi,45.470303,-73.589848,4,16
279,6314,de Lanaudière / Marie-Anne,45.52932643090091,-73.57480645179749,51,49
280,6315,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),45.49626477461565,-73.62154394388199,9,109
281,6316,Swail / Decelles,45.49705494399436,-73.61865252256392,7,116
282,6321,Gary-Carter / St-Laurent,45.53589982664126,-73.62244248390198,26,59
283,6322,St-Dominique / Gounod,45.53873794947064,-73.62802147865295,21,54
284,6323,Guizot / St-Laurent,45.53966322230556,-73.63447487354279,13,49
285,6324,de Liège / Lajeunesse,45.54560354555274,-73.63474041223526,13,44
286,6327,Drolet / Faillon,45.53926979810152,-73.6208787560463,24,60
287,6328,De Gaspé / Villeray,45.53893805473212,-73.62429320812224,23,57
288,6329,Drolet / Gounod,45.54095134225734,-73.62637460231781,20,57
289,6330,de Gaspé / Jarry,45.540780049798,-73.63040059804916,16,53
290,6331,Guizot / St-Denis,45.543423548290185,-73.63246187567711,15,49
291,6332,de Gaspé / de Liège,45.54248521237199,-73.63634169101715,11,44
292,6333,Leman / de Chateaubriand,45.547218,-73.631103,16,47
293,6334,Métro Jarry (Lajeunesse / Jarry),45.54371190262865,-73.62828433513641,6,56
294,6335,du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,20,58
295,6336,Faillon / St-Hubert,45.54297175887712,-73.61793905496597,25,58
296,6338,de Chateaubriand / Jarry,45.54595481682399,-73.62699151039122,7,52
297,6339,Harvard / de Monkland,45.474565185029945,-73.62403571605682,9,74
298,6340,de la Roche / Everett,45.544867,-73.614841,23,58
299,6341,Regina / de Verdun,45.467369,-73.570769,6,14
300,6343,Marquette / Villeray,45.55068361610596,-73.61529305577278,10,55
301,6344,St-Dominique / Jean-Talon,45.53524809921431,-73.61756354570389,29,59
302,6345,Louis-Hémon / Villeray,45.55496126357668,-73.61073732376097,11,54
303,6346,Nicolet / Sherbrooke,45.54969542033443,-73.55464696884155,9,47
304,6347,Métro St-Michel (Shaughnessy / St-Michel),45.559199,-73.599658,7,50
305,6349,Ryde / Charlevoix,45.4757434,-73.5646007,9,17
306,6350,Island / Centre,45.48149081388884,-73.56475353240967,17,17
307,6354,Marcil / Sherbrooke,45.471743,-73.613924,9,60
308,6355,Ontario / Sicard,45.55626186680846,-73.53744059801102,9,19
309,6356,de Monkland / Girouard,45.47710675189806,-73.6214379966259,8,85
310,6357,13e avenue / St-Zotique,45.557487317400046,-73.5887485742569,12,58
311,6358,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,18,59
312,6359,Ste-Catherine / St-Laurent,45.50981336049594,-73.5638952255249,1,27
313,6360,8e avenue / Beaubien,45.553215,-73.58752,15,60
314,6361,Molson / Beaubien,45.54968589617967,-73.59115451574326,21,63
315,6362,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,19,68
316,6363,de la Côte St-Antoine / Royal,45.46892698487744,-73.6198702454567,8,66
317,6364,de Chambly / Rachel,45.54991069359101,-73.55826258659361,15,49
318,6366,Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,7,97
319,6367,3e avenue / Dandurand,45.54729491851639,-73.57899874448776,22,58
320,6368,10e avenue / Masson,45.55030553030546,-73.57335269451141,19,55
321,6369,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.45750908083069,-73.6394852399826,2,56
322,6370,d'Orléans / Masson,45.557192,-73.569847,11,53
323,6371,4e avenue / Masson,45.546978,-73.575515,20,56
324,6372,1ère avenue / Masson,45.5451997,-73.57645065,23,54
325,6373,7e avenue / St-Joseph Rosemont,45.547226645250745,-73.56986984610558,20,47
326,6374,15e avenue / Masson,45.55389801568004,-73.5713866353035,16,54
327,6375,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,8,18
328,6376,de Chambly / St-Joseph,45.552842358447656,-73.56529533863068,13,48
329,6377,Grand Trunk / Hibernia,45.47968,-73.56385,13,15
330,6379,de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,10,16
331,6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916,16,48
332,6381,Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844185,15,47
333,6383,Bourbonnière / du Mont-Royal,45.55357073967113,-73.56049418449402,13,48
334,6384,Darling / Sherbrooke,45.54545890380305,-73.55666935443878,15,46
335,6385,de Bordeaux / Gilford,45.53611005443118,-73.5762870311737,39,53
336,6386,Métro Préfontaine (Moreau / Hochelaga),45.54178033474308,-73.55571448802948,16,38
337,6387,Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564,16,25
338,6388,d'Orléans / Hochelaga,45.55076798270114,-73.54942739009857,15,24
339,6389,Boyer / Jean-Talon,45.54158631132448,-73.61248075962067,29,61
340,6391,Aylwin / Ontario,45.54428417385149,-73.54533970355988,13,21
341,6393,Dézéry / Ontario,45.54111008519643,-73.54754984378815,14,26
342,6394,Valois / Ontario,45.54740496161695,-73.54467451572418,14,21
343,6395,Métro Viau (Pierre-de-Coubertin / Viau),45.561782815423854,-73.54661107063293,8,32
344,6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421375524564,-73.55155974626541,12,28
345,6397,Marché Maisonneuve,45.55321884238814,-73.53978216648102,13,21
346,6398,Desjardins / Ontario,45.5511918874866,-73.54087248444557,14,20
347,6401,des Seigneurs / Notre-Dame,45.48772278774177,-73.5690826177597,26,18
348,6402,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.47266800851548,-73.585389778018,5,17
349,6403,Georges-Vanier / Notre-Dame,45.48504797982277,-73.5719633102417,25,19
350,6404,Quesnel / Vinet,45.485889,-73.577514,25,20
351,6405,Duvernay / Charlevoix,45.4820980397155,-73.57487618923187,18,22
352,6406,Marché Atwater,45.48020822800015,-73.57759863138199,14,18
353,6407,Charlevoix / Lionel-Groulx,45.48392802,-73.57731164,19,21
354,6408,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,30,19
