,Code,name,latitude,longitude,density,elevation_meters
46,6042,de la Gauchetière / Robert-Bourassa,45.50060578095098,-73.56544822454453,54,61
47,6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,54,13
48,6044,Roy / St-André,45.521564270906616,-73.57036739587784,49,47
49,6046,Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.49831217703312,-73.56725603342056,55,63
50,6047,University / Prince-Arthur,45.507401678946415,-73.57844352722168,43,61
51,6048,William / St-Henri,45.49891911390352,-73.55725407600403,30,20
52,6049,Queen / Wellington,45.49760527699099,-73.55534970760345,28,20
53,6050,St-Maurice / Robert-Bourassa,45.49857779102015,-73.56024205684662,24,21
54,6051,de Gaspé / Marmier,45.529686,-73.601728,37,66
55,6052,de la Commune / King,45.49751503379366,-73.55257093906403,20,15
56,6053,du Président-Kennedy / Jeanne-Mance,45.50820461505136,-73.56881439685822,57,38
57,6057,Peel / de la Gauchetiere,45.4977183451679,-73.5681800544262,52,33
58,6058,Cypress / Peel,45.49932551028458,-73.57176750898361,49,47
59,6059,de la Cathédrale / René-Lévesque,45.499191207076606,-73.56942057609558,52,40
60,6060,Belmont / Robert-Bourassa,45.501366848348894,-73.56583714485167,40,61
61,6061,Mansfield / Ste-Catherine,45.50139870932151,-73.57178628444672,54,54
62,6062,Drummond / Ste-Catherine,45.49863930330429,-73.57422709465027,45,47
63,6063,Drummond / de Maisonneuve,45.49947,-73.57591,46,50
64,6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,47,62
65,6065,de la Montagne / Sherbrooke,45.49974475043378,-73.57903361320496,41,54
66,6066,McTavish / des Pins,45.50530549708951,-73.58100235462189,36,76
67,6067,Porte-de-Québec / St-Hubert,45.51249475526989,-73.55087846517563,56,25
68,6068,2e avenue / Jean-Rivard,45.56250903804892,-73.61656039953232,48,45
69,6070,Milton / University,45.5064484,-73.57634872,47,49
70,6072,Metcalfe / de Maisonneuve,45.50171494932855,-73.57413053512573,48,64
71,6073,de Maisonneuve / Aylmer (ouest),45.50501,-73.57069,61,45
72,6075,University / des Pins,45.50829509569767,-73.58064293861388,41,80
73,6076,de Ville-Marie / Ste-Catherine,45.55792114867545,-73.52914720773697,5,16
74,6078,St-Alexandre / Ste-Catherine,45.50538225593995,-73.56763422489166,64,46
75,6079,Hutchison / Prince-Arthur,45.50975858607626,-73.57610732316971,50,52
76,6080,Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028235147,-73.60473453998564,6,50
77,6081,Mackay / Ste-Catherine,45.49570931691902,-73.5769522190094,60,49
78,6082,5e avenue / Rosemont,45.54990048023633,-73.58308374881744,17,64
79,6083,Square Phillips,45.50373771539475,-73.56810629367828,57,49
80,6084,Duke / Brennan,45.495581350533946,-73.55371087789534,19,11
81,6085,Notre-Dame / Peel,45.4952,-73.56328,37,16
82,6086,Basin / du Séminaire,45.49045242854756,-73.56017231941223,29,16
83,6087,Notre-Dame / de la Montagne,45.49302901258371,-73.56481790542603,30,19
84,6088,Richmond / Notre-Dame,45.4891601257399,-73.56777101755141,24,20
85,6089,Henri-Julien / du Carmel,45.527839413108,-73.59482109546661,40,68
86,6090,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,40,37
87,6091,Joseph-Manseau / René-Lévesque,45.49168652100804,-73.57676714658737,31,51
88,6092,Crescent / Ste-Catherine,45.49709201687824,-73.57554942369461,42,45
89,6093,Atwater / Sherbrooke,45.4912258547597,-73.58763009309769,17,57
90,6094,de Gaspé / Fairmount,45.52564776553033,-73.5929274559021,46,66
91,6095,Chomedey / de Maisonneuve,45.49180027678722,-73.58400642871855,18,56
92,6096,Lucien L'Allier / St-Jacques,45.49356916133978,-73.56857568025589,37,15
93,6097,Ste-Catherine / St-Marc,45.492897397177465,-73.58029425144196,24,52
94,6098,Bishop / Ste-Catherine,45.49658329569871,-73.5765016078949,37,45
95,6099,Ste-Catherine / Labelle,45.51506508398211,-73.55922952294348,40,29
96,6100,Mackay / de Maisonneuve,45.49659,-73.57851,36,52
97,6101,Métro Villa-Maria (Décarie / de Monkland),45.479483,-73.61979,6,96
98,6102,Lincoln / du Fort,45.493034,-73.583836,20,56
99,6103,du Havre / Hochelaga,45.535753085274585,-73.55794072151183,18,26
100,6104,Wolfe / René-Lévesque,45.51681750463149,-73.5541883111,29,24
101,6105,Plessis / René-Lévesque,45.51937252291976,-73.55195805430411,26,21
102,6106,Papineau / René-Lévesque,45.52114,-73.54926,18,19
103,6107,St-Mathieu / Ste-Catherine,45.49367956421703,-73.57914626598358,27,51
104,6108,Logan / Fullum,45.52836601591233,-73.55117082595825,21,20
105,6109,Quai de la navette fluviale,45.513741443172,-73.53838205337523,3,2
106,6110,Poupart / Ste-Catherine,45.52900206660643,-73.54619935154915,12,23
107,6111,Parthenais / Ste-Catherine,45.52600589494234,-73.54886412620544,18,21
108,6112,Montcalm / de Maisonneuve,45.519139183741046,-73.55786561965942,34,27
109,6113,Alexandre-DeSève / Ste-Catherine,45.52123044585842,-73.55386108160019,31,20
110,6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,23,18
111,6115,Benny / de Monkland,45.46685123845205,-73.63162770867348,6,63
112,6116,Plessis / Ontario,45.52349210923463,-73.56073021888733,38,34
113,6117,de Maisonneuve / Aylmer (est),45.50526304478131,-73.57048004865646,36,45
114,6118,de Champlain / Ontario,45.52510954917077,-73.56020584702492,36,28
115,6119,Ontario / de Lorimier,45.52773089755533,-73.55753839015959,35,26
116,6120,Métro Frontenac (Ontario / du Havre),45.53370598779895,-73.55217933654784,22,21
117,6121,du Havre / de Rouen,45.53456256501449,-73.55478646466509,22,21
118,6122,Logan / d'Iberville,45.53057,-73.54913,16,23
119,6123,Alexandre-DeSève / la Fontaine,45.52327641182773,-73.55821833014488,33,28
120,6124,Poupart / Ontario,45.53193889278052,-73.55343863368034,24,22
121,6125,Ellendale / de la Côte-des-Neiges,45.499757,-73.629298,11,83
122,6126,Fullum / de Rouen,45.53213680524969,-73.55871319770813,30,29
123,6127,de Gaspé / Jean-Talon,45.536582447959766,-73.61622512340546,30,59
124,6128,Hogan / Ontario,45.53529548038031,-73.55116009712219,18,27
125,6129,de Bordeaux / Sherbrooke,45.52997069129102,-73.56305301189423,37,46
126,6130,Sherbrooke / Frontenac,45.5367,-73.56081,29,44
127,6131,Fullum / Sherbrooke,45.533924,-73.562425,30,42
128,6132,Larivière / de Lorimier,45.5291345371163,-73.55923354625702,32,27
129,6133,Chapleau / Terrasse Mercure,45.53673838509649,-73.56516659259796,35,50
130,6134,Bercy / Rachel,45.53840340979245,-73.56196403503418,32,45
131,6136,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,46,61
132,6137,Cartier / Gauthier,45.53034708827074,-73.56698781251907,39,47
133,6138,Gauthier / de Lorimier,45.53167355364312,-73.56541335582732,37,47
134,6139,Gauthier / Parthenais,45.53292625574653,-73.56377989053726,35,48
135,6140,Marquette / Rachel,45.5298015824607,-73.5702896118164,43,48
136,6141,des Érables / Rachel,45.53354753725336,-73.5668671131134,37,48
137,6142,Calixa-Lavallée / Rachel,45.527794785525096,-73.57193917036057,45,49
138,6143,Rachel / de Brébeuf,45.52689,-73.57264,42,43
139,6145,du Parc-La Fontaine / Duluth,45.52451761488783,-73.57197672128677,52,49
140,6146,du Parc-La Fontaine / Roy,45.52317047138824,-73.56901288032532,43,43
141,6147,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545,42,40
142,6148,Émile-Duployé / Sherbrooke,45.52720058937288,-73.56472939252852,38,51
143,6149,Chapleau / du Mont-Royal,45.53867,-73.56936,30,47
144,6150,Messier / du Mont-Royal,45.53711414,-73.5710031,36,47
145,6151,Parthenais / du Mont-Royal,45.53646917409483,-73.57146307826042,37,47
146,6152,Chabot / du Mont-Royal,45.53418509490266,-73.57358872890472,42,48
147,6153,Cartier / Marie-Anne,45.532674,-73.571776,43,47
148,6154,Marquette / du Mont-Royal,45.53229,-73.57544,47,50
149,6155,Garnier / du Mont-Royal,45.53092,-73.57674,49,50
150,6156,Marie-Anne / de la Roche,45.52775814390426,-73.57618510723114,48,48
151,6157,de Brébeuf / du Mont-Royal,45.52940777616881,-73.57815384864807,45,49
152,6158,Gilford / de Brébeuf,45.53081622781595,-73.58162596821785,46,51
153,6159,Ann / Wellington,45.49452705626516,-73.55675250291823,32,16
154,6160,Garnier / St-Joseph,45.5329774553515,-73.58122229576111,47,54
155,6161,Cartier / St-Joseph,45.53582823686429,-73.57869029045105,38,56
156,6162,Legendre / Henri-Julien,45.54612387708119,-73.64664673805237,32,32
157,6163,Marquette / Laurier,45.53543,-73.5822,39,52
158,6164,de Lanaudière / Laurier,45.5333136054992,-73.58373686671257,42,54
159,6165,Laurier / de Brébeuf,45.53251395631143,-73.58481109142303,43,54
160,6166,Gerry-Boulet / St-Grégoire,45.5337352275406,-73.589306473732,40,61
161,6167,Marquette / St-Grégoire,45.53703,-73.58584,32,59
162,6168,Marmier / St-Denis,45.530871318676006,-73.59834551811218,39,67
163,6169,Boyer / du Mont-Royal,45.527432126380575,-73.57991673052311,49,50
164,6170,de Mentana / Laurier,45.53045006508681,-73.58763813972473,46,59
165,6171,Wolfe / Robin,45.51958082831579,-73.5601159930229,38,27
166,6173,Berri / Cherrier,45.51908844137639,-73.56950908899307,54,48
167,6174,Roy / St-Denis,45.51908,-73.5727,50,47
168,6175,St-Christophe / Cherrier,45.52027785033668,-73.5682162642479,50,47
169,6176,de Mentana / Rachel,45.52496323980324,-73.57555881142616,49,48
170,6177,St-Hubert / Duluth,45.52242565278864,-73.57418417930603,48,49
171,6178,Rivard / Rachel,45.5222776,-73.5775906,51,48
172,6179,Duluth / St-Denis,45.52060423232697,-73.57598394155502,52,49
173,6180,St-Dominique / René-Lévesque,45.5094183667176,-73.56135785579681,49,25
174,6181,Clark / Rachel,45.5173538,-73.58212888,42,66
175,6182,de Bullion / du Mont-Royal,45.52175120848515,-73.58526840806007,48,59
176,6183,Laval / du Mont-Royal,45.5223645775784,-73.58414590358734,51,59
177,6184,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,52,51
178,6185,des Érables / Bélanger,45.54912085535069,-73.60087350010872,19,56
179,6186,St-Hubert / Laurier,45.52931012171625,-73.58865737915039,48,59
180,6187,Resther / du Mont-Royal,45.52562819123256,-73.58177483081818,51,49
181,6188,de Mentana / Marie-Anne,45.52602656522141,-73.57785880565643,48,48
182,6189,Chabot / Everett,45.55072306022627,-73.60957056283951,14,54
183,6190,Pontiac / Gilford,45.527009334270645,-73.58576595783234,51,57
184,6191,St-Zotique / Clark,45.531401,-73.612674,32,60
185,6192,Berri / St-Grégoire,45.52996959525513,-73.5919028520584,45,69
186,6193,de l'Esplanade / Fairmount,45.521495,-73.596758,35,72
187,6194,Métro Atwater (Atwater / Ste-Catherine),45.48947622882084,-73.58456566929817,20,61
188,6195,de Bullion / St-Joseph,45.5240365462478,-73.59014332294464,49,69
189,6196,Villeneuve / St-Laurent,45.52134173413233,-73.58941912651062,44,62
190,6197,de Bordeaux / Masson,45.53898439552301,-73.5824453830719,32,55
191,6198,Hélène-Baillargeon / St-Denis,45.52974,-73.59527,43,70
192,6199,St-Viateur / St-Laurent,45.52593073022709,-73.59883904457092,42,74
193,6200,Maguire / St-Laurent,45.52462848559264,-73.5958108305931,45,66
194,6201,Villeneuve / de l'Hôtel-de-Ville,45.52354419830203,-73.58733236789703,54,61
195,6202,Ste-Famille / Sherbrooke,45.51007154847701,-73.57075229287146,60,42
196,6203,Aylmer / Sherbrooke,45.50658668914343,-73.57329905033112,62,54
197,6204,Milton / Durocher,45.508140959417744,-73.57492983341217,52,54
198,6205,Milton / du Parc,45.50936142835129,-73.57386365532875,54,48
199,6206,Prince-Arthur / du Parc,45.51059,-73.57547,52,49
200,6207,Ste-Famille / des Pins,45.51283174510449,-73.57688784599304,45,53
201,6208,Hutchison / des Pins,45.51069,-73.57805,42,51
202,6209,Milton / Clark,45.51254135285248,-73.57067719101906,57,51
203,6210,Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,5,32
204,6211,Roy / St-Laurent,45.515616239398405,-73.57580825686453,47,50
205,6212,Duluth / de l'Esplanade,45.51509198406273,-73.58114182949066,41,61
206,6213,Duluth / St-Laurent,45.51687640567004,-73.57946008443832,48,58
207,6214,Square St-Louis (du Square St-Louis / Laval),45.516090801970655,-73.5701286792755,54,48
208,6215,Metcalfe / St-Catherine,45.50083231626815,-73.57245951890945,48,54
209,6216,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.51483985896893,-73.58477890491486,35,72
210,6217,Vallières / St-Laurent,45.51896722332005,-73.5836161673069,43,67
211,6218,Prince-Arthur / St-Urbain,45.51258740220925,-73.57373893260956,54,48
212,6219,de l'Hôtel-de-Ville / Roy,45.51740076184449,-73.57460528612137,48,47
213,6220,Laval / Duluth,45.519216236873945,-73.57718020677567,49,50
214,6221,du Mont-Royal / Clark,45.51941,-73.58685,41,69
215,6222,de l'Esplanade / du Mont-Royal,45.51825290855221,-73.5883381962776,35,69
216,6223,du Mont-Royal / du Parc,45.517,-73.589,27,69
217,6224,Villeneuve / du Parc,45.51829,-73.59235,28,72
218,6225,Villeneuve / St-Urbain,45.520188,-73.590559,38,66
219,6226,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562,2,40
220,6227,de l'Esplanade / Laurier,45.52103885732127,-73.59490692615509,38,69
221,6228,Waverly / Van Horne,45.527363,-73.607723,34,64
222,6229,Coloniale / du Mont-Royal,45.5211613236904,-73.5856157541275,45,60
223,6230,Waverly / St-Viateur,45.5238561444472,-73.60012650489807,36,75
224,6231,Jeanne-Mance / St-Viateur,45.523026476635074,-73.60184043645859,33,75
225,6232,Durocher / Van Horne,45.524265806034656,-73.61127376556396,25,70
226,6233,Bernard / Jeanne-Mance,45.5242864769531,-73.60497325658798,34,74
227,6234,de l'Arcade / Clark,45.527410360532215,-73.60393524169922,38,66
228,6235,St-Dominique / St-Viateur,45.52655700191558,-73.5982757806778,42,74
229,6236,Laurier / de Bordeaux,45.5376492623372,-73.57978463172913,33,56
230,6237,Gilford / de Lanaudière,45.53200800170645,-73.58044445514679,48,54
231,6240,Parc Kent (de Kent / Hudson),45.5057209331225,-73.62945914268494,6,79
232,6241,Querbes / Laurier,45.51753998795678,-73.59783187508583,29,78
233,6243,Bloomfield / Bernard,45.52068774,-73.6084279,20,76
234,6245,Bloomfield / Van Horne,45.5225858,-73.61265779,19,71
235,6246,Métro Outremont (Wiseman / Van Horne),45.52027053865367,-73.61484915018082,14,72
236,6247,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,67
237,6248,St-Dominique / Rachel,45.518593,-73.581566,46,66
238,6249,Bélanger / St-Denis,45.53696,-73.61199,33,61
239,6250,Marché Jean-Talon (Henri-Julien / Jean-Talon),45.53678525128436,-73.6148879583925,30,59
240,6251,Dante / de Gaspé,45.53441493337628,-73.6123164743185,31,62
241,6252,Mozart / St-Laurent,45.53318,-73.61544,31,60
242,6253,Métro Jean-Talon (de Chateaubriand / Jean-Talon),45.540138286478616,-73.61402839422226,33,59
243,6254,Boyer / Bélanger,45.54006,-73.60897,31,63
244,6255,Boyer / St-Zotique,45.53848,-73.60556,31,61
245,6257,de St-Vallier / St-Zotique,45.53626117851967,-73.60754549503326,36,59
246,6258,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,31,67
247,6259,Dandurand / de Lorimier,45.540881,-73.584157,27,60
248,6260,Cartier / Dandurand,45.53923559055867,-73.58594566583633,31,61
249,6261,Louis-Hémon / Rosemont,45.54459855947176,-73.58822286128998,24,67
250,6262,de la Roche /  de Bellechasse,45.53715922533132,-73.59747648239136,30,70
251,6263,de Hampton / de Monkland,45.47117930747152,-73.6270022392273,8,70
252,6264,Chabot / de Bellechasse,45.5425697477813,-73.59214425086974,26,66
253,6265,Parthenais / Laurier,45.539258526059406,-73.5774591565132,35,53
254,6266,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,22,65
255,6267,Chabot / Beaubien,45.54437554639807,-73.59564453363419,26,63
256,6268,Chambord / Beaubien,45.539932183126695,-73.59934329986572,22,62
257,6269,Wurtele / de Rouen,45.5376278134876,-73.5533943772316,19,22
258,6270,Fabre / St-Zotique,45.54345172630376,-73.60101029276848,24,60
259,6271,St-Jean-Baptiste / Notre-Dame,45.640002860465096,-73.49011301994324,42,17
260,6272,de Bordeaux / St-Zotique,45.546539011777845,-73.59866470098495,22,59
261,6273,Cartier / Bélanger,45.546797412794085,-73.60266387462616,23,57
262,6274,de la Roche / St-Joseph,45.531164,-73.583695,49,53
263,6275,Chambord / Jean-Talon,45.54484558108033,-73.61053615808486,23,59
264,6276,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,28,62
265,6277,Louis-Hébert / Beaubien,45.5481863712796,-73.592010140419,23,60
266,6278,Louis-Hébert / St-Zotique,45.55001,-73.59576,20,59
267,6279,Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623,18,54
268,6280,Casgrain / Laurier,45.52437479806464,-73.5918103158474,45,69
269,6281,Resther / St-Joseph,45.52769780849099,-73.58625277876854,51,56
270,6301,Parc Outremont (Bloomfield / Elmwood),45.518309446368,-73.60328614711761,21,79
271,6302,Stuart / St-Viateur,45.516078703024085,-73.60779762268066,13,82
272,6303,Pratt / Van Horne,45.51414486304299,-73.6203020811081,7,92
273,6304,Rockland / Lajoie,45.515617,-73.614991,12,88
274,6305,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,11,93
275,6306,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510086,-73.611429,7,124
276,6307,Laval / Rachel,45.52017845247635,-73.57942387461662,50,57
277,6309,4e avenue / de Verdun,45.4568844514464,-73.57260704040527,10,17
278,6310,de Soissons / de Darlington,45.50687644639119,-73.62359181046486,9,95
279,6311,Drolet / St-Zotique,45.53488214147823,-73.60941231250763,32,60
280,6312,de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588,4,76
281,6313,Palm / St-Remi,45.470303,-73.589848,4,16
282,6314,de Lanaudière / Marie-Anne,45.52932643090091,-73.57480645179749,48,49
283,6315,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),45.49626477461565,-73.62154394388199,6,109
284,6316,Swail / Decelles,45.49705494399436,-73.61865252256392,7,116
285,6321,Gary-Carter / St-Laurent,45.53589982664126,-73.62244248390198,27,59
286,6322,St-Dominique / Gounod,45.53873794947064,-73.62802147865295,23,54
287,6323,Guizot / St-Laurent,45.53966322230556,-73.63447487354279,14,49
288,6324,de Liège / Lajeunesse,45.54560354555274,-73.63474041223526,15,44
289,6327,Drolet / Faillon,45.53926979810152,-73.6208787560463,25,60
290,6328,De Gaspé / Villeray,45.53893805473212,-73.62429320812224,25,57
291,6329,Drolet / Gounod,45.54095134225734,-73.62637460231781,22,57
292,6330,de Gaspé / Jarry,45.540780049798,-73.63040059804916,18,53
293,6331,Guizot / St-Denis,45.543423548290185,-73.63246187567711,17,49
294,6332,de Gaspé / de Liège,45.54248521237199,-73.63634169101715,12,44
295,6333,Leman / de Chateaubriand,45.547218,-73.631103,18,47
296,6334,Métro Jarry (Lajeunesse / Jarry),45.54371190262865,-73.62828433513641,21,56
297,6335,du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,21,58
298,6336,Faillon / St-Hubert,45.54297175887712,-73.61793905496597,26,58
299,6338,de Chateaubriand / Jarry,45.54595481682399,-73.62699151039122,17,52
300,6339,Harvard / de Monkland,45.474565185029945,-73.62403571605682,9,74
301,6340,de la Roche / Everett,45.544867,-73.614841,23,58
302,6341,Regina / de Verdun,45.467369,-73.570769,6,14
303,6343,Marquette / Villeray,45.55068361610596,-73.61529305577278,11,55
304,6344,St-Dominique / Jean-Talon,45.53524809921431,-73.61756354570389,29,59
305,6345,Louis-Hémon / Villeray,45.55496126357668,-73.61073732376097,10,54
306,6346,Nicolet / Sherbrooke,45.54969542033443,-73.55464696884155,16,47
307,6347,Métro St-Michel (Shaughnessy / St-Michel),45.559199,-73.599658,7,50
308,6349,Ryde / Charlevoix,45.4757434,-73.5646007,9,17
309,6350,Island / Centre,45.48149081388884,-73.56475353240967,17,17
310,6354,Marcil / Sherbrooke,45.471743,-73.613924,9,60
311,6355,Ontario / Sicard,45.55626186680846,-73.53744059801102,9,19
312,6356,de Monkland / Girouard,45.47710675189806,-73.6214379966259,8,85
313,6357,13e avenue / St-Zotique,45.557487317400046,-73.5887485742569,13,58
314,6358,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,18,59
315,6359,Ste-Catherine / St-Laurent,45.50981336049594,-73.5638952255249,53,27
316,6360,8e avenue / Beaubien,45.553215,-73.58752,15,60
317,6361,Molson / Beaubien,45.54968589617967,-73.59115451574326,21,63
318,6362,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,19,68
319,6363,de la Côte St-Antoine / Royal,45.46892698487744,-73.6198702454567,9,66
320,6364,de Chambly / Rachel,45.54991069359101,-73.55826258659361,16,49
321,6366,Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,7,97
322,6367,3e avenue / Dandurand,45.54729491851639,-73.57899874448776,23,58
323,6368,10e avenue / Masson,45.55030553030546,-73.57335269451141,18,55
324,6369,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.45750908083069,-73.6394852399826,2,56
325,6370,d'Orléans / Masson,45.557192,-73.569847,10,53
326,6371,4e avenue / Masson,45.546978,-73.575515,18,56
327,6372,1ère avenue / Masson,45.5451997,-73.57645065,23,54
328,6373,7e avenue / St-Joseph Rosemont,45.547226645250745,-73.56986984610558,19,47
329,6374,15e avenue / Masson,45.55389801568004,-73.5713866353035,15,54
330,6375,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,10,18
331,6376,de Chambly / St-Joseph,45.552842358447656,-73.56529533863068,13,48
332,6377,Grand Trunk / Hibernia,45.47968,-73.56385,14,15
333,6379,de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,10,16
334,6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916,16,48
335,6381,Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844185,17,47
336,6383,Bourbonnière / du Mont-Royal,45.55357073967113,-73.56049418449402,14,48
337,6384,Darling / Sherbrooke,45.54545890380305,-73.55666935443878,17,46
338,6385,de Bordeaux / Gilford,45.53611005443118,-73.5762870311737,39,53
339,6386,Métro Préfontaine (Moreau / Hochelaga),45.54178033474308,-73.55571448802948,17,38
340,6387,Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564,17,25
341,6388,d'Orléans / Hochelaga,45.55076798270114,-73.54942739009857,14,24
342,6389,Boyer / Jean-Talon,45.54158631132448,-73.61248075962067,27,61
343,6391,Aylwin / Ontario,45.54428417385149,-73.54533970355988,14,21
344,6393,Dézéry / Ontario,45.54111008519643,-73.54754984378815,13,26
345,6394,Valois / Ontario,45.54740496161695,-73.54467451572418,14,21
346,6395,Métro Viau (Pierre-de-Coubertin / Viau),45.561782815423854,-73.54661107063293,7,32
347,6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421375524564,-73.55155974626541,14,28
348,6397,Marché Maisonneuve,45.55321884238814,-73.53978216648102,12,21
349,6398,Desjardins / Ontario,45.5511918874866,-73.54087248444557,12,20
350,6401,des Seigneurs / Notre-Dame,45.48772278774177,-73.5690826177597,25,18
351,6402,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.47266800851548,-73.585389778018,5,17
352,6403,Georges-Vanier / Notre-Dame,45.48504797982277,-73.5719633102417,25,19
353,6404,Quesnel / Vinet,45.485889,-73.577514,26,20
354,6405,Duvernay / Charlevoix,45.4820980397155,-73.57487618923187,20,22
355,6406,Marché Atwater,45.48020822800015,-73.57759863138199,16,18
356,6407,Charlevoix / Lionel-Groulx,45.48392802,-73.57731164,19,21
